pmid,title,pubmed_url
18796346,Differences in processing of taxonomic and sequential relations in semantic memory: An fMRI investigation,https://www.ncbi.nlm.nih.gov/pubmed/18796346
18796430,Gesture Subtype–Dependent Left Lateralization of Praxis Planning: An Event-Related fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/18796430
18797499,Neural Correlates of Perceiving Emotional Faces and Bodies in Developmental Prosopagnosia: An Event-Related fMRI-Study,https://www.ncbi.nlm.nih.gov/pubmed/18797499
18798977,On the neural networks of empathy: A principal component analysis of an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18798977
18799604,Responses to Interaural Time Delay in Human Cortex,https://www.ncbi.nlm.nih.gov/pubmed/18799604
18801443,The Neural Networks Underlying Auditory Sensory Gating,https://www.ncbi.nlm.nih.gov/pubmed/18801443
18801444,Brain mechanisms involved in processing unreal perceptions,https://www.ncbi.nlm.nih.gov/pubmed/18801444
18801445,Dissociable neural mechanisms for determining the perceived heaviness of objects and the predicted weight of objects during lifting: An fMRI investigation of the size–weight illusion,https://www.ncbi.nlm.nih.gov/pubmed/18801445
18801597,White matter diffusion alterations in normal women at risk of Alzheimer's disease,https://www.ncbi.nlm.nih.gov/pubmed/18801597
18801648,Interregional cerebral metabolic associativity during a continuous performance task (Part II) : Differential alterations in bipolar and unipolar disorders,https://www.ncbi.nlm.nih.gov/pubmed/18801648
18804123,Top-down attentional control in spatially coincident stimuli enhances activity in both task-relevant and task-irrelevant regions of cortex,https://www.ncbi.nlm.nih.gov/pubmed/18804123
18804514,The role of amygdala during auditory verbal imagery of derogatory appraisals by others,https://www.ncbi.nlm.nih.gov/pubmed/18804514
18804515,Trait cheerfulness modulates BOLD response in lateral cortical but not limbic brain areas—A pilot fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18804515
18804539,Long-term global and regional brain volume changes following severe traumatic brain injury: A longitudinal study with clinical correlates,https://www.ncbi.nlm.nih.gov/pubmed/18804539
18804540,"Neural Substrates of Reward Magnitude, Probability, and Risk During a Wheel of Fortune Decision-Making Task",https://www.ncbi.nlm.nih.gov/pubmed/18804540
18804916,The dynamic mechanisms of placebo induced analgesia: Evidence of sustained and transient regional involvement,https://www.ncbi.nlm.nih.gov/pubmed/18804916
18804959,A DTI study of white matter microstructure in individuals at high genetic risk for schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/18804959
18805460,Neural correlates of pre-performance routines in expert and novice archers,https://www.ncbi.nlm.nih.gov/pubmed/18805460
18805493,Cluster Mass Inference via Random Field Theory,https://www.ncbi.nlm.nih.gov/pubmed/18805493
18805496,Processing 3D form and 3D motion: Respective contributions of attention-based and stimulus-driven activity,https://www.ncbi.nlm.nih.gov/pubmed/18805496
18805589,Blood pressure and white matter integrity in geriatric depression,https://www.ncbi.nlm.nih.gov/pubmed/18805589
18809234,Superior temporal activation in response to dynamic audio-visual emotional cues,https://www.ncbi.nlm.nih.gov/pubmed/18809234
18809500,White matter damage impairs access to consciousness in multiple sclerosis,https://www.ncbi.nlm.nih.gov/pubmed/18809500
18809501,Evidence for endogenous opioid release in the amygdala during positive emotion,https://www.ncbi.nlm.nih.gov/pubmed/18809501
18809502,The Quadruple Process model approach to examining the neural underpinnings of prejudice,https://www.ncbi.nlm.nih.gov/pubmed/18809502
18815373,Spontaneous neural activity during human slow wave sleep,https://www.ncbi.nlm.nih.gov/pubmed/18815373
18817740,Neural mechanisms of emotion regulation: Evidence for two independent prefrontal-subcortical pathways,https://www.ncbi.nlm.nih.gov/pubmed/18817740
18818053,Abnormal brain response during the auditory emotional processing in schizophrenic patients with chronic auditory hallucinations,https://www.ncbi.nlm.nih.gov/pubmed/18818053
18819107,Topographic analysis of individual activation patterns in medial frontal cortex in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/18819107
18820289,Event Congruency Enhances Episodic Memory Encoding through Semantic Elaboration and Relational Binding,https://www.ncbi.nlm.nih.gov/pubmed/18820289
18820290,A Dual Role for Prediction Error in Associative Learning,https://www.ncbi.nlm.nih.gov/pubmed/18820290
18822322,Involvement of the left inferior frontal gyrus in predictive inference making,https://www.ncbi.nlm.nih.gov/pubmed/18822322
18822455,The effects of simulated stuttering and prolonged speech on the neural activation patterns of stuttering and nonstuttering adults,https://www.ncbi.nlm.nih.gov/pubmed/18822455
18823226,Development during Adolescence of the Neural Processing of Social Emotion,https://www.ncbi.nlm.nih.gov/pubmed/18823226
18823229,Modality- and Task-specific Brain Regions Involved in Chinese Lexical Processing,https://www.ncbi.nlm.nih.gov/pubmed/18823229
18823230,Neural correlates of metamemory: a comparison of feeling-of-knowing and retrospective confidence judgments,https://www.ncbi.nlm.nih.gov/pubmed/18823230
18823239,Age-related Alterations in Simple Declarative Memory and the Effect of Negative Stimulus Valence,https://www.ncbi.nlm.nih.gov/pubmed/18823239
18823241,Neural Evidence of Statistical Learning: Efficient Detection of Visual Regularities Without Awareness,https://www.ncbi.nlm.nih.gov/pubmed/18823241
18823245,Neural Priming in Human Frontal Cortex: Multiple Forms of Learning Reduce Demands on the Prefrontal Executive System,https://www.ncbi.nlm.nih.gov/pubmed/18823245
18823249,A Multisensory Cortical Network for Understanding Speech in Noise,https://www.ncbi.nlm.nih.gov/pubmed/18823249
18823721,Neurobiological substrates of cue-elicited craving and anhedonia in recently abstinent opioid-dependent males,https://www.ncbi.nlm.nih.gov/pubmed/18823721
18824236,Event-related functional MRI investigation of vocal pitch variation,https://www.ncbi.nlm.nih.gov/pubmed/18824236
18827897,Practice Induces Function-Specific Changes in Brain Activity,https://www.ncbi.nlm.nih.gov/pubmed/18827897
18829095,Word and Letter String Processing Networks in Schizophrenia: Evidence for Anomalies and Compensation,https://www.ncbi.nlm.nih.gov/pubmed/18829095
18829134,Vascular health risks and fMRI activation during a memory task in older adults,https://www.ncbi.nlm.nih.gov/pubmed/18829134
18834944,The Influence of Feedback Valence in Associative Learning,https://www.ncbi.nlm.nih.gov/pubmed/18834944
18835075,Developmental shifts in fMRI activations during visuospatial relational reasoning,https://www.ncbi.nlm.nih.gov/pubmed/18835075
18835284,The dynamics of deductive reasoning: An fMRI investigation,https://www.ncbi.nlm.nih.gov/pubmed/18835284
18835452,Functional topography in the human cerebellum: A meta-analysis of neuroimaging studies,https://www.ncbi.nlm.nih.gov/pubmed/18835452
18836573,The Relationship Between Gray Matter Morphometry and Neuropsychological Performance in a Large Sample of Cognitively Healthy Adults,https://www.ncbi.nlm.nih.gov/pubmed/18836573
18838100,"Disturbances in selective information processing associated with the BDNF Val66Met polymorphism: Evidence from cognition, the P300 and fronto-hippocampal systems",https://www.ncbi.nlm.nih.gov/pubmed/18838100
18840418,Evidence for automatic sentence priming in the fusiform semantic area: Convergent ERP and fMRI findings,https://www.ncbi.nlm.nih.gov/pubmed/18840418
18840533,Trial-by-trial coupling between EEG and BOLD identifies networks related to alpha and theta EEG power increases during working memory maintenance,https://www.ncbi.nlm.nih.gov/pubmed/18840533
18842666,Sex-Related Differences in Neural Activity during Risk Taking: An fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/18842666
18843096,Impaired Modulation of Attention and Emotion in Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/18843096
18845172,Neurocognitive mechanisms underlying identification of environmental risks,https://www.ncbi.nlm.nih.gov/pubmed/18845172
18846222,Cortical Activations in Humans Grasp-Related Areas Depend on Hand Used and Handedness,https://www.ncbi.nlm.nih.gov/pubmed/18846222
18848631,Fluctuations in electrodermal activity reveal variations in single trial brain responses to painful laser stimuli — A fMRI/EEG study,https://www.ncbi.nlm.nih.gov/pubmed/18848631
18848742,Lying about facial recognition: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18848742
18848743,Changes in brain activation induced by the training of hypothesis generation skills: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18848743
18848896,EEG source analysis of epileptiform activity using a 1mm anisotropic hexahedra finite element head model,https://www.ncbi.nlm.nih.gov/pubmed/18848896
18848998,Altered brain activity during pain processing in fibromyalgia,https://www.ncbi.nlm.nih.gov/pubmed/18848998
18848999,The dorsal auditory pathway is involved in performance of both visual and auditory rhythms,https://www.ncbi.nlm.nih.gov/pubmed/18848999
18849132,5HTTLPR predicts left fusiform gyrus activation to positive emotional stimuli,https://www.ncbi.nlm.nih.gov/pubmed/18849132
18849149,A diffusion tensor MRI study of white matter integrity in subjects at high genetic risk of schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/18849149
18854581,Distinct Neural Circuits Support Transient and Sustained Processes in Prospective Memory and Working Memory,https://www.ncbi.nlm.nih.gov/pubmed/18854581
18922517,Amygdalar enlargement associated with unique perception,https://www.ncbi.nlm.nih.gov/pubmed/18922517
18922628,Assessment of verbal memory by fMRI: Lateralization and functional neuroanatomy,https://www.ncbi.nlm.nih.gov/pubmed/18922628
18926523,Neural correlates of message tailoring and self-relatedness in smoking cessation programming,https://www.ncbi.nlm.nih.gov/pubmed/18926523
18927345,Functional Deficits in the Extrastriate Body Area During Observation of Sports-Related Actions in Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/18927345
18929439,"The exact vs. approximate distinction in numerical cognition may not be exact, but only approximate: How different processes work together in multi-digit addition",https://www.ncbi.nlm.nih.gov/pubmed/18929439
18930036,Evoked amygdala responses to negative faces revealed by adaptive MEG beamformers,https://www.ncbi.nlm.nih.gov/pubmed/18930036
18930182,Individual Differences in Typical Reappraisal Use Predict Amygdala and Prefrontal Responses,https://www.ncbi.nlm.nih.gov/pubmed/18930182
18930351,Increased gray matter density in young women with chronic vulvar pain,https://www.ncbi.nlm.nih.gov/pubmed/18930351
18930749,"Modulation of motor and premotor cortices by actions, action words and action sentences",https://www.ncbi.nlm.nih.gov/pubmed/18930749
18937281,Contagious yawning and the frontal lobe: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18937281
18938008,Are errors differentiable from deceptive responses when feigning memory impairment? An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/18938008
18938220,Somatotopical relationships between cortical activity and reflex areas in reflexology: A functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/18938220
18940230,Atypical empathic responses in adolescents with aggressive conduct disorder: a functional MRI investigation,https://www.ncbi.nlm.nih.gov/pubmed/18940230
18945494,Larger regional white matter volume is associated with executive function deficit in remitted geriatric depression: An optimized voxel-based morphometry study,https://www.ncbi.nlm.nih.gov/pubmed/18945494
18945600,Atrophy and decreased activation of fronto-parietal attention areas contribute to higher visual dysfunction in posterior cortical atrophy,https://www.ncbi.nlm.nih.gov/pubmed/18945600
18950528,A preliminary fMRI study of analgesic treatment in chronic back pain and knee osteoarthritis,https://www.ncbi.nlm.nih.gov/pubmed/18950528
18950717,"fMRI analysis of active, passive and electrically stimulated ankle dorsiflexion",https://www.ncbi.nlm.nih.gov/pubmed/18950717
18950748,Amygdala Function and 5-HTT Gene Variants in Adolescent Anxiety and Major Depressive Disorder,https://www.ncbi.nlm.nih.gov/pubmed/18950748
18951556,Cerebral network deficits in post-acute catatonic schizophrenic patients measured by fMRI,https://www.ncbi.nlm.nih.gov/pubmed/18951556
18951983,How the brain resolves high conflict situations: Double conflict involvement of dorsolateral prefrontal cortex,https://www.ncbi.nlm.nih.gov/pubmed/18951983
18951984,Cerebral representations of space and time,https://www.ncbi.nlm.nih.gov/pubmed/18951984
18952070,Conversation effects on neural mechanisms underlying reaction time to visual events while viewing a driving scene: fMRI analysis and asynchrony model,https://www.ncbi.nlm.nih.gov/pubmed/18952070
18952678,Control networks in paediatric Tourette syndrome show immature and anomalous patterns of functional connectivity,https://www.ncbi.nlm.nih.gov/pubmed/18952678
